"year","station","julian"
1994,"GF1918",180
1994,"F-19",180
1994,"E-21",181
1994,"F-21",181
1994,"GF2120",181
1994,"G-21",181
1994,"HG2120",181
1994,"H-21",182
1994,"U-29",202
1994,"T-30",202
1994,"S-30",203
1994,"R-30",203
1994,"R-29",203
1994,"Q-29",203
1994,"P-29",203
1994,"P-30",204
1994,"O-29",204
1994,"N-29",204
1994,"N-30",204
1994,"M-30",204
1994,"M-29",205
1994,"L-30",205
1994,"L-29",205
1994,"J-16",154
1994,"I-16",154
1994,"H-16",154
1994,"G-15",155
1994,"H-15",155
1994,"I-15",155
1994,"J-15",155
1994,"K-13",156
1994,"J-13",156
1994,"I-13",156
1994,"H-13",156
1994,"G-13",156
1994,"F-13",157
1994,"E-12",157
1994,"E-11",157
1994,"F-11",157
1994,"G-11",157
1994,"H-11",158
1994,"I-11",158
1994,"J-11",158
1994,"K-11",158
1994,"L-09",159
1994,"K-09",159
1994,"J-09",159
1994,"I-09",159
1994,"H-09",159
1994,"G-09",160
1994,"F-09",160
1994,"E-09",160
1994,"D-09",160
1994,"C-09",160
1994,"B-07",161
1994,"B-05",161
1994,"A-05",161
1994,"Z-05",161
1994,"C-07",162
1994,"D-07",162
1994,"E-07",162
1994,"F-07",163
1994,"G-07",163
1994,"H-07",163
1994,"I-07",163
1994,"J-07",163
1994,"K-07",164
1994,"L-07",164
1994,"M-07",164
1994,"N-07",164
1994,"N-05",165
1994,"M-05",165
1994,"GF2221",181
1994,"G-22",181
1994,"HG2221",181
1994,"H-22",182
1994,"IH2221",182
1994,"I-22",182
1994,"JI2221",183
1994,"J-22",183
1994,"K-22",183
1994,"L-22",183
1994,"M-22",183
1994,"N-22",184
1994,"O-22",184
1994,"P-22",184
1994,"P-23",184
1994,"PO2423",184
1994,"O-23",185
1994,"N-23",185
1994,"M-23",185
1994,"L-23",185
1994,"K-23",185
1994,"J-23",187
1994,"I-23",187
1994,"H-23",187
1994,"G-23",187
1994,"F-23",187
1994,"F-25",188
1994,"G-25",188
1994,"H-25",188
1994,"I-25",188
1994,"J-25",188
1994,"K-25",189
1994,"L-25",189
1994,"M-25",189
1994,"N-25",189
1994,"O-25",189
1994,"PO2625",189
1994,"P-25",190
1994,"Q-25",190
1994,"R-25",190
1994,"R-24",190
1994,"R-27",191
1994,"Q-27",191
1994,"P-27",191
1994,"O-27",191
1994,"N-27",191
1994,"M-27",192
1994,"L-27",192
1994,"K-27",192
1994,"R-23",199
1994,"R-22",199
1994,"S-22",199
1994,"S-23",199
1994,"S-24",199
1994,"S-25",200
1994,"T-25",200
1994,"U-25",200
1994,"V-25",200
1994,"V-27",201
1994,"U-27",201
1994,"T-27",201
1994,"S-27",201
1994,"S-29",202
1994,"T-29",202
1994,"F-14",154
1994,"G-14",155
1994,"H-14",155
1994,"I-14",155
1994,"J-14",155
1994,"K-14",155
1994,"K-12",156
1994,"J-12",156
1994,"I-12",156
1994,"H-12",156
1994,"G-12",156
1994,"F-12",157
1994,"D-10",157
1994,"E-10",157
1994,"F-10",157
1994,"G-10",158
1994,"H-10",158
1994,"I-10",158
1994,"J-10",158
1994,"K-10",158
1994,"M-31",205
1994,"L-31",205
1994,"E-19",207
1994,"JI2019",179
1994,"QP2423",184
1994,"I-18",170
1994,"H-18",170
1994,"G-18",170
1994,"F-18",170
1994,"E-18",170
1994,"D-18",171
1994,"C-18",171
1994,"J-02",175
1994,"J-03",175
1994,"K-03",175
1994,"K-02",175
1994,"L-02",175
1994,"L-03",176
1994,"M-03",176
1994,"M-02",176
1994,"N-02",176
1994,"N-03",176
1994,"O-03",177
1994,"O-02",177
1994,"Q-02",177
1994,"Q-01",177
1994,"Q-20",178
1994,"P-20",178
1994,"O-20",178
1994,"N-20",178
1994,"M-20",178
1994,"L-20",179
1994,"K-20",179
1994,"J-20",179
1994,"I-20",179
1994,"IH2019",179
1994,"H-20",180
1994,"HG2019",180
1994,"G-20",180
1994,"GF2019",180
1994,"F-20",180
1994,"E-20",180
1994,"E-22",181
1994,"F-22",181
1993,"H-25",191
1993,"I-25",191
1993,"J-25",191
1993,"K-25",191
1993,"L-25",191
1993,"M-25",192
1993,"N-25",192
1993,"ON2625",192
1993,"O-25",192
1993,"PO2625",192
1993,"K-27",193
1993,"K-26",193
1993,"J-26",193
1993,"D-18",197
1993,"P-25",199
1993,"QP2625",199
1993,"R-25",200
1993,"S-25",200
1993,"S-24",200
1993,"R-24",200
1993,"T-25",201
1993,"U-25",201
1993,"V-25",201
1993,"V-26",201
1993,"V-27",201
1993,"S-27",202
1993,"R-27",202
1993,"Q-27",202
1993,"P-27",202
1993,"O-27",202
1993,"N-27",203
1993,"M-27",203
1993,"M-28",203
1993,"M-29",203
1993,"L-29",203
1993,"N-29",204
1993,"O-29",204
1993,"P-29",204
1993,"Q-29",204
1993,"R-29",204
1993,"S-29",205
1993,"T-29",205
1993,"T-30",205
1993,"S-30",205
1993,"S-31",205
1993,"R-32",206
1993,"R-31",206
1993,"Q-31",206
1993,"P-31",206
1993,"P-32",206
1993,"O-31",207
1993,"N-31",207
1993,"M-32",207
1993,"F-14",157
1993,"P-28",204
1993,"Q-28",204
1993,"R-28",204
1993,"S-28",205
1993,"T-28",205
1993,"U-28",205
1993,"V-28",205
1993,"U-29",205
1993,"R-30",206
1993,"Q-30",206
1993,"P-30",206
1993,"O-30",206
1993,"N-30",206
1993,"M-30",207
1993,"M-31",207
1993,"L-31",207
1993,"L-30",207
1993,"HG2221",184
1993,"L-19",180
1993,"K-19",180
1993,"J-19",180
1993,"JI2019",181
1993,"I-19",181
1993,"IH2019",181
1993,"H-19",181
1993,"HG2019",181
1993,"G-19",182
1993,"GF2019",183
1993,"F-19",183
1993,"E-19",183
1993,"E-20",184
1993,"E-21",184
1993,"F-21",184
1993,"GF2221",184
1993,"G-21",184
1993,"H-21",185
1993,"IH2221",185
1993,"JI2221",185
1993,"K-21",186
1993,"L-21",186
1993,"M-21",186
1993,"N-21",186
1993,"O-21",186
1993,"R-22",187
1993,"S-22",187
1993,"S-23",187
1993,"R-23",187
1993,"Q-23",187
1993,"QP2423",188
1993,"P-23",188
1993,"PO2423",188
1993,"O-23",188
1993,"N-23",188
1993,"M-23",188
1993,"L-23",189
1993,"K-23",189
1993,"J-23",189
1993,"I-23",189
1993,"H-23",189
1993,"G-24",190
1993,"F-24",190
1993,"F-25",190
1993,"G-25",190
1993,"G-26",190
1993,"IH2120",184
1993,"I-20",185
1993,"JI2120",185
1993,"I-21",185
1993,"J-21",185
1993,"J-20",185
1993,"K-20",186
1993,"L-20",186
1993,"M-20",186
1993,"N-20",186
1993,"O-20",186
1993,"P-21",187
1993,"P-20",187
1993,"Q-20",187
1993,"Q-21",187
1993,"Q-22",187
1993,"P-22",188
1993,"O-22",188
1993,"N-22",188
1993,"M-22",188
1993,"L-22",188
1993,"K-22",189
1993,"J-22",189
1993,"I-22",189
1993,"H-22",189
1993,"G-22",189
1993,"F-22",190
1993,"E-22",190
1993,"F-23",190
1993,"G-23",190
1993,"H-24",191
1993,"I-24",191
1993,"J-24",191
1993,"K-24",191
1993,"L-24",191
1993,"M-24",192
1993,"N-24",192
1993,"ON2524",192
1993,"O-24",192
1993,"PO2524",192
1993,"C-18",197
1993,"H-26",199
1993,"I-26",199
1993,"P-24",200
1993,"QP2524",200
1993,"Q-25",200
1993,"R-26",200
1993,"S-26",201
1993,"T-26",201
1993,"U-26",201
1993,"U-27",201
1993,"T-27",201
1993,"Q-26",202
1993,"QP2726",202
1993,"P-26",202
1993,"PO2726",202
1993,"O-26",202
1993,"N-26",203
1993,"M-26",203
1993,"L-26",203
1993,"L-27",203
1993,"L-28",203
1993,"N-28",204
1993,"O-28",204
1993,"B-06",165
1993,"C-06",165
1993,"D-06",165
1993,"E-06",165
1993,"F-06",166
1993,"G-06",166
1993,"H-06",166
1993,"I-06",166
1993,"J-06",166
1993,"K-06",167
1993,"L-06",167
1993,"M-06",167
1993,"N-06",167
1993,"O-04",168
1993,"N-04",168
1993,"M-04",168
1993,"L-04",168
1993,"K-04",169
1993,"J-04",169
1993,"I-04",169
1993,"H-04",169
1993,"G-04",169
1993,"F-04",170
1993,"E-04",170
1993,"D-04",170
1993,"C-04",170
1993,"B-04",171
1993,"A-04",171
1993,"B-02",175
1993,"C-02",175
1993,"D-02",175
1993,"E-02",175
1993,"F-02",175
1993,"G-02",176
1993,"H-02",176
1993,"I-02",176
1993,"J-02",176
1993,"K-02",176
1993,"L-02",178
1993,"M-02",178
1993,"N-02",178
1993,"O-02",178
1993,"Q-02",179
1993,"Q-18",179
1993,"P-18",179
1993,"O-18",179
1993,"N-18",180
1993,"M-18",180
1993,"L-18",180
1993,"K-18",180
1993,"J-18",180
1993,"JI1918",181
1993,"I-18",181
1993,"IH1918",181
1993,"H-18",181
1993,"HG1918",181
1993,"G-18",181
1993,"GF1918",183
1993,"F-18",183
1993,"E-18",183
1993,"F-20",184
1993,"GF2120",184
1993,"G-20",184
1993,"H-20",184
1993,"H-03",169
1993,"G-03",170
1993,"F-03",170
1993,"E-03",170
1993,"D-03",170
1993,"C-03",170
1993,"B-03",171
1993,"A-03",171
1993,"A-02",171
1993,"B-01",175
1993,"C-01",175
1993,"D-01",175
1993,"E-01",175
1993,"F-01",175
1993,"G-01",176
1993,"H-01",176
1993,"I-01",176
1993,"J-01",176
1993,"K-01",176
1993,"L-01",178
1993,"M-01",178
1993,"N-01",178
1993,"O-01",178
1993,"P-01",178
1993,"Q-01",179
1993,"Q-19",179
1993,"P-19",179
1993,"O-19",179
1993,"N-19",180
1993,"M-19",180
1993,"G-14",157
1993,"H-14",157
1993,"I-14",157
1993,"J-14",157
1993,"K-14",158
1993,"K-12",158
1993,"J-12",158
1993,"I-12",158
1993,"H-12",159
1993,"G-12",159
1993,"F-12",159
1993,"E-12",159
1993,"D-10",160
1993,"E-10",160
1993,"F-10",160
1993,"G-10",160
1993,"H-10",160
1993,"I-10",161
1993,"J-10",161
1993,"K-10",161
1993,"L-09",161
1993,"M-08",162
1993,"L-08",162
1993,"K-08",162
1993,"J-08",162
1993,"I-08",162
1993,"H-08",163
1993,"G-08",163
1993,"F-08",163
1993,"E-08",164
1993,"D-08",164
1993,"C-08",164
1993,"B-08",164
1993,"A-06",165
1993,"H-16",155
1993,"I-16",155
1993,"J-16",155
1993,"J-15",155
1993,"I-15",156
1993,"H-15",156
1993,"G-15",156
1993,"F-13",157
1993,"G-13",157
1993,"H-13",157
1993,"I-13",157
1993,"J-13",157
1993,"K-13",158
1993,"K-11",158
1993,"J-11",158
1993,"I-11",159
1993,"H-11",159
1993,"G-11",159
1993,"F-11",159
1993,"E-11",159
1993,"C-09",160
1993,"D-09",160
1993,"E-09",160
1993,"F-09",160
1993,"G-09",161
1993,"H-09",161
1993,"I-09",161
1993,"J-09",161
1993,"K-09",161
1993,"N-07",162
1993,"M-07",162
1993,"L-07",162
1993,"K-07",162
1993,"J-07",162
1993,"I-07",163
1993,"H-07",163
1993,"G-07",163
1993,"F-07",163
1993,"E-07",164
1993,"D-07",164
1993,"C-07",164
1993,"B-07",164
1993,"Z-05",165
1993,"A-05",165
1993,"B-05",165
1993,"C-05",165
1993,"D-05",165
1993,"E-05",166
1993,"F-05",166
1993,"G-05",166
1993,"H-05",166
1993,"I-05",166
1993,"J-05",167
1993,"K-05",167
1993,"L-05",167
1993,"M-05",167
1993,"N-05",167
1993,"O-03",168
1993,"N-03",168
1993,"M-03",168
1993,"L-03",169
1993,"K-03",169
1993,"J-03",169
1993,"I-03",169
1992,"G-03",182
1992,"F-03",182
1992,"E-03",182
1992,"D-03",184
1992,"C-03",184
1992,"B-03",184
1992,"A-03",184
1992,"A-02",185
1992,"B-02",185
1992,"B-01",186
1992,"C-01",186
1992,"C-18",186
1992,"D-18",186
1992,"D-01",186
1992,"E-01",187
1992,"F-01",187
1992,"G-01",187
1992,"G-18",187
1992,"H-18",187
1992,"I-18",188
1992,"I-01",188
1992,"J-01",188
1992,"K-01",188
1992,"L-01",188
1992,"M-19",189
1992,"M-20",189
1992,"L-20",189
1992,"K-19",189
1992,"J-19",189
1992,"Q-30",215
1992,"R-30",215
1992,"S-30",216
1992,"H-21",193
1992,"T-28",211
1992,"IH2120",190
1992,"G-13",159
1992,"H-13",159
1992,"I-13",159
1992,"J-13",159
1992,"K-13",160
1992,"K-11",160
1992,"J-11",160
1992,"I-11",160
1992,"H-11",161
1992,"G-11",161
1992,"F-11",161
1992,"E-11",161
1992,"E-10",161
1992,"D-10",163
1992,"C-09",163
1992,"D-09",163
1992,"E-09",163
1992,"F-09",163
1992,"G-09",164
1992,"H-09",164
1992,"L-09",166
1992,"K-09",166
1992,"J-09",166
1992,"I-09",167
1992,"I-07",167
1992,"J-07",167
1992,"K-07",167
1992,"L-07",168
1992,"M-07",168
1992,"N-07",168
1992,"N-06",168
1992,"M-06",168
1992,"L-06",169
1992,"K-06",169
1992,"J-06",169
1992,"I-06",169
1992,"H-06",169
1992,"H-07",170
1992,"G-07",170
1992,"F-07",170
1992,"F-06",170
1992,"E-06",171
1992,"E-07",171
1992,"D-07",171
1992,"D-06",171
1992,"C-06",172
1992,"C-07",172
1992,"B-07",172
1992,"G-05",179
1992,"H-05",179
1992,"I-05",179
1992,"J-05",179
1992,"K-05",180
1992,"L-05",180
1992,"M-05",180
1992,"N-05",180
1992,"O-03",180
1992,"N-03",181
1992,"M-03",181
1992,"L-03",181
1992,"K-03",181
1992,"J-03",181
1992,"I-03",181
1992,"H-03",182
1992,"P-24",195
1992,"QP2524",195
1992,"PO2524",196
1992,"O-24",196
1992,"ON2524",196
1992,"N-24",196
1992,"M-24",196
1992,"F-23",202
1992,"G-23",202
1992,"H-23",202
1992,"I-23",202
1992,"J-23",203
1992,"K-23",203
1992,"K-24",203
1992,"J-24",203
1992,"I-24",204
1992,"H-24",204
1992,"G-24",204
1992,"F-24",204
1992,"F-25",204
1992,"G-26",205
1992,"H-26",205
1992,"I-26",205
1992,"J-26",205
1992,"K-26",205
1992,"L-26",206
1992,"M-26",206
1992,"N-26",206
1992,"O-26",206
1992,"PO2726",206
1992,"P-26",207
1992,"QP2726",207
1992,"Q-26",207
1992,"R-26",207
1992,"R-22",208
1992,"R-23",208
1992,"R-24",208
1992,"S-26",208
1992,"T-26",209
1992,"T-27",209
1992,"S-27",209
1992,"R-27",209
1992,"Q-27",209
1992,"P-27",209
1992,"O-27",210
1992,"N-27",210
1992,"M-27",210
1992,"L-27",210
1992,"K-27",210
1992,"O-29",213
1992,"N-29",213
1992,"M-29",213
1992,"L-29",213
1992,"L-31",214
1992,"M-32",214
1992,"M-31",214
1992,"N-31",214
1992,"O-31",215
1992,"P-30",215
1992,"J-15",158
1992,"I-15",158
1992,"H-15",158
1992,"G-15",158
1992,"F-13",159
1992,"F-04",174
1992,"E-04",174
1992,"D-04",174
1992,"C-04",174
1992,"B-04",174
1992,"G-04",179
1992,"H-04",179
1992,"I-04",179
1992,"J-04",179
1992,"K-04",180
1992,"L-04",180
1992,"M-04",180
1992,"N-04",180
1992,"O-04",180
1992,"Q-02",181
1992,"O-02",181
1992,"N-02",181
1992,"M-02",181
1992,"L-02",182
1992,"K-02",182
1992,"J-02",182
1992,"I-02",182
1992,"C-02",185
1992,"D-02",185
1992,"E-02",185
1992,"F-02",185
1992,"G-02",186
1992,"H-02",186
1992,"H-01",186
1992,"E-18",187
1992,"F-18",187
1992,"GF1918",187
1992,"HG1918",187
1992,"IH1918",188
1992,"JI1918",188
1992,"J-18",188
1992,"K-18",188
1992,"L-18",189
1992,"L-19",189
1992,"K-20",189
1992,"J-20",189
1992,"JI2120",190
1992,"I-20",190
1992,"H-20",190
1992,"HG2120",190
1992,"G-20",191
1992,"GF2120",191
1992,"F-20",191
1992,"E-20",191
1992,"E-22",192
1992,"F-22",192
1992,"G-22",192
1992,"H-22",192
1992,"I-22",193
1992,"J-22",193
1992,"K-22",193
1992,"L-22",193
1992,"M-22",194
1992,"N-22",194
1992,"O-22",194
1992,"P-22",194
1992,"Q-22",195
1992,"Q-23",195
1992,"QP2423",195
1992,"S-29",211
1992,"R-29",211
1992,"R-28",212
1992,"Q-28",212
1992,"Q-29",212
1992,"P-29",212
1992,"P-28",212
1992,"O-28",213
1992,"N-28",213
1992,"M-28",213
1992,"L-28",213
1992,"L-30",214
1992,"M-30",214
1992,"N-30",214
1992,"O-30",214
1992,"P-32",215
1992,"P-31",215
1992,"Q-31",215
1992,"R-31",215
1992,"R-32",216
1992,"S-31",216
1992,"H-16",157
1992,"I-16",157
1992,"J-16",157
1992,"K-14",158
1992,"J-14",158
1992,"I-14",158
1992,"H-14",158
1992,"G-14",158
1992,"F-14",159
1992,"E-12",159
1992,"F-12",159
1992,"G-12",159
1992,"H-12",160
1992,"I-12",160
1992,"K-12",160
1992,"K-10",161
1992,"J-10",161
1992,"I-10",161
1992,"H-10",161
1992,"G-10",161
1992,"F-10",161
1992,"B-08",163
1992,"C-08",163
1992,"D-08",163
1992,"E-08",163
1992,"F-08",163
1992,"G-08",164
1992,"H-08",164
1992,"M-08",166
1992,"L-08",166
1992,"K-08",167
1992,"J-08",167
1992,"I-08",167
1992,"G-06",170
1992,"Z-05",172
1992,"A-05",172
1992,"A-04",172
1992,"B-06",173
1992,"B-05",173
1992,"C-05",173
1992,"D-05",173
1992,"E-05",173
1992,"F-05",173
1992,"JI2019",190
1992,"I-19",190
1992,"IH2019",190
1992,"H-19",190
1992,"HG2019",190
1992,"G-19",190
1992,"GF2019",191
1992,"F-19",191
1992,"E-19",191
1992,"E-21",191
1992,"F-21",192
1992,"GF2221",192
1992,"G-21",192
1992,"HG2221",192
1992,"IH2221",193
1992,"I-21",193
1992,"JI2221",193
1992,"J-21",194
1992,"K-21",194
1992,"L-21",194
1992,"M-21",194
1992,"N-21",194
1992,"O-21",195
1992,"P-21",195
1992,"Q-21",195
1992,"P-23",195
1992,"PO2423",195
1992,"O-23",196
1992,"N-23",196
1992,"M-23",196
1992,"L-23",196
1992,"L-24",196
1992,"G-25",205
1992,"H-25",205
1992,"I-25",205
1992,"J-25",205
1992,"K-25",205
1992,"L-25",206
1992,"M-25",206
1992,"N-25",206
1992,"ON2625",206
1992,"O-25",206
1992,"PO2625",206
1992,"P-25",207
1992,"QP2625",207
1992,"Q-25",207
1992,"R-25",207
1992,"S-22",208
1992,"S-23",208
1992,"S-24",208
1992,"S-25",208
1992,"T-25",208
1992,"U-25",209
1992,"V-25",209
1992,"V-26",209
1992,"U-26",209
1992,"U-27",209
1992,"V-27",210
1992,"V-28",210
1992,"U-28",210
1992,"U-29",210
1992,"T-30",210
1992,"T-29",211
1992,"S-28",211
1991,"J-23",205
1991,"K-23",205
1991,"L-23",206
1991,"M-23",206
1991,"N-23",206
1991,"O-23",206
1991,"PO2423",206
1991,"P-23",207
1991,"QP2423",207
1991,"Q-23",207
1991,"R-23",208
1991,"S-23",208
1991,"V-25",210
1991,"U-25",210
1991,"T-25",210
1991,"S-25",210
1991,"R-25",210
1991,"QP2625",211
1991,"P-26",211
1991,"PO2625",211
1991,"O-26",211
1991,"ON2625",211
1991,"O-25",211
1991,"N-25",212
1991,"M-25",212
1991,"L-25",212
1991,"K-25",212
1991,"J-25",212
1991,"H-25",213
1991,"G-25",213
1991,"F-25",213
1991,"L-29",218
1991,"M-29",218
1991,"N-29",218
1991,"O-29",219
1991,"P-29",219
1991,"Q-29",219
1991,"R-29",219
1991,"S-29",219
1991,"U-29",220
1991,"T-29",220
1991,"T-30",220
1991,"S-31",220
1991,"S-30",221
1991,"R-30",221
1991,"R-31",221
1991,"R-32",221
1991,"Q-31",221
1991,"I-25",213
1991,"A-04",182
1991,"K-24",205
1991,"M-27",217
1991,"R-27",218
1991,"S-27",218
1991,"T-27",218
1991,"U-27",218
1991,"V-27",218
1991,"V-28",219
1991,"U-28",219
1991,"T-28",219
1991,"S-28",219
1991,"R-28",219
1991,"H-03",184
1991,"JI2120",201
1991,"G-01",189
1991,"F-01",189
1991,"E-01",190
1991,"D-01",190
1991,"C-01",190
1991,"B-01",190
1991,"IH1918",193
1991,"IH2019",193
1991,"I-19",194
1991,"JI1918",194
1991,"J-19",194
1991,"K-19",194
1991,"L-19",194
1991,"M-19",195
1991,"N-19",195
1991,"O-19",195
1991,"P-19",195
1991,"Q-19",195
1991,"Q-22",198
1991,"Q-21",198
1991,"P-21",198
1991,"P-22",198
1991,"O-22",198
1991,"O-21",199
1991,"N-21",199
1991,"N-22",199
1991,"M-22",199
1991,"M-21",199
1991,"L-21",200
1991,"L-22",200
1991,"K-22",200
1991,"K-21",200
1991,"J-21",200
1991,"JI2221",200
1991,"J-22",201
1991,"I-22",201
1991,"IH2221",201
1991,"I-21",201
1991,"IH2120",201
1991,"H-21",202
1991,"HG2120",202
1991,"G-21",202
1991,"G-22",202
1991,"H-22",202
1991,"HG2221",203
1991,"F-21",204
1991,"E-22",204
1991,"F-23",204
1991,"G-23",205
1991,"H-23",205
1991,"I-23",205
1991,"F-19",191
1991,"GF2019",191
1991,"GF2120",192
1991,"G-20",192
1991,"HG2019",192
1991,"G-19",192
1991,"GF1918",192
1991,"HG1918",193
1991,"H-19",193
1991,"H-20",193
1991,"I-20",194
1991,"JI2019",194
1991,"J-20",194
1991,"K-20",194
1991,"L-20",194
1991,"M-20",195
1991,"N-20",195
1991,"O-20",195
1991,"P-20",195
1991,"Q-20",195
1991,"S-22",196
1991,"R-22",196
1991,"E-21",203
1991,"GF2221",204
1991,"F-22",204
1991,"F-24",204
1991,"G-24",205
1991,"H-24",205
1991,"I-24",205
1991,"J-24",205
1991,"L-24",206
1991,"M-24",206
1991,"N-24",206
1991,"ON2524",206
1991,"O-24",206
1991,"PO2524",207
1991,"P-24",207
1991,"QP2524",207
1991,"R-24",208
1991,"S-24",208
1991,"V-26",209
1991,"U-26",210
1991,"T-26",210
1991,"S-26",210
1991,"R-26",210
1991,"Q-26",210
1991,"Q-27",211
1991,"QP2726",211
1991,"P-27",211
1991,"PO2726",211
1991,"O-27",211
1991,"N-27",211
1991,"N-26",212
1991,"M-26",212
1991,"L-26",212
1991,"K-26",212
1991,"J-26",212
1991,"I-26",213
1991,"H-26",213
1991,"G-26",213
1991,"K-27",217
1991,"L-27",217
1991,"L-28",217
1991,"M-28",217
1991,"L-08",169
1991,"M-08",169
1991,"K-10",170
1991,"J-10",170
1991,"I-10",170
1991,"J-09",170
1991,"J-08",170
1991,"I-08",171
1991,"H-08",171
1991,"G-08",171
1991,"F-08",171
1991,"E-08",172
1991,"D-08",172
1991,"C-08",172
1991,"B-08",172
1991,"B-06",173
1991,"C-06",173
1991,"D-06",173
1991,"E-06",173
1991,"M-04",180
1991,"L-04",180
1991,"K-04",180
1991,"J-04",180
1991,"I-04",181
1991,"H-04",181
1991,"G-04",181
1991,"F-04",181
1991,"E-04",181
1991,"D-04",182
1991,"C-04",182
1991,"B-04",182
1991,"A-02",183
1991,"B-02",183
1991,"C-02",183
1991,"D-02",183
1991,"E-02",183
1991,"F-02",184
1991,"G-02",184
1991,"H-02",184
1991,"I-02",184
1991,"J-02",184
1991,"K-02",185
1991,"L-02",185
1991,"M-02",185
1991,"N-02",185
1991,"O-02",185
1991,"Q-02",187
1991,"Q-18",187
1991,"P-18",188
1991,"O-18",188
1991,"N-18",188
1991,"M-18",188
1991,"L-18",188
1991,"K-18",189
1991,"J-18",189
1991,"I-18",189
1991,"H-18",189
1991,"G-18",189
1991,"F-18",190
1991,"E-18",190
1991,"D-18",190
1991,"C-18",190
1991,"E-20",191
1991,"E-19",191
1991,"M-01",188
1991,"L-01",188
1991,"K-01",188
1991,"J-01",189
1991,"I-01",189
1991,"H-01",189
1991,"Q-30",222
1991,"P-30",222
1991,"P-31",222
1991,"P-32",222
1991,"O-31",222
1991,"O-30",223
1991,"N-30",223
1991,"N-31",223
1991,"M-32",223
1991,"M-31",223
1991,"L-31",224
1991,"L-30",224
1991,"M-30",224
1991,"N-28",224
1991,"O-28",225
1991,"P-28",225
1991,"Q-28",225
1991,"H-15",158
1991,"H-16",158
1991,"I-16",158
1991,"J-16",158
1991,"J-15",159
1991,"I-15",159
1991,"G-15",159
1991,"F-14",159
1991,"G-14",160
1991,"H-14",160
1991,"I-14",160
1991,"J-14",160
1991,"K-14",160
1991,"K-13",161
1991,"J-13",161
1991,"I-13",161
1991,"H-13",162
1991,"G-13",162
1991,"F-13",162
1991,"E-12",163
1991,"F-12",163
1991,"G-12",163
1991,"H-12",163
1991,"I-12",164
1991,"J-12",164
1991,"K-12",164
1991,"K-11",164
1991,"J-11",164
1991,"I-11",165
1991,"H-11",165
1991,"G-11",165
1991,"F-11",165
1991,"E-11",165
1991,"D-10",166
1991,"E-10",166
1991,"F-10",166
1991,"G-10",166
1991,"H-10",166
1991,"L-09",169
1991,"K-09",169
1991,"K-08",169
1991,"I-09",171
1991,"H-09",171
1991,"G-09",171
1991,"F-09",171
1991,"E-09",172
1991,"D-09",172
1991,"C-09",172
1991,"B-07",172
1991,"C-07",173
1991,"D-07",173
1991,"E-07",173
1991,"F-07",173
1991,"F-06",174
1991,"G-06",175
1991,"G-07",175
1991,"H-07",175
1991,"H-06",176
1991,"I-06",176
1991,"I-07",176
1991,"J-07",176
1991,"J-06",176
1991,"K-06",177
1991,"K-07",177
1991,"L-07",177
1991,"L-06",177
1991,"M-06",177
1991,"M-07",177
1991,"N-07",178
1991,"N-06",178
1991,"N-05",178
1991,"O-04",178
1991,"N-04",179
1991,"M-05",180
1991,"L-05",180
1991,"K-05",180
1991,"J-05",180
1991,"I-05",181
1991,"H-05",181
1991,"G-05",181
1991,"F-05",181
1991,"E-05",181
1991,"D-05",182
1991,"C-05",182
1991,"B-05",182
1991,"A-05",182
1991,"Z-05",182
1991,"A-03",183
1991,"B-03",183
1991,"C-03",183
1991,"D-03",183
1991,"E-03",183
1991,"F-03",184
1991,"G-03",184
1991,"I-03",184
1991,"J-03",184
1991,"K-03",185
1991,"L-03",185
1991,"M-03",185
1991,"N-03",185
1991,"O-03",185
1991,"Q-01",187
1991,"P-01",187
1991,"O-01",188
1991,"N-01",188
1990,"J-01",180
1990,"I-01",180
1990,"H-01",181
1990,"G-01",181
1990,"F-01",181
1990,"E-01",181
1990,"D-01",181
1990,"C-01",182
1990,"D-18",182
1990,"E-18",182
1990,"E-19",182
1990,"F-19",183
1990,"GF2019",183
1990,"G-19",183
1990,"HG2019",183
1990,"H-19",183
1990,"IH2019",183
1990,"I-19",184
1990,"JI2019",184
1990,"K-19",184
1990,"S-25",209
1990,"T-25",209
1990,"U-25",209
1990,"V-25",209
1990,"V-26",209
1990,"V-28",210
1990,"U-28",210
1990,"T-28",210
1990,"S-28",210
1990,"R-28",210
1990,"Q-28",210
1990,"P-28",211
1990,"O-28",211
1990,"N-28",211
1990,"M-28",211
1990,"L-28",211
1990,"L-30",212
1990,"M-30",212
1990,"N-30",212
1990,"O-30",212
1990,"P-30",212
1990,"Q-30",213
1990,"R-30",213
1990,"S-30",213
1990,"T-30",213
1990,"S-31",213
1990,"L-05",170
1990,"J-19",184
1990,"Q-27",206
1990,"A-02",182
1990,"H-13",158
1990,"G-13",158
1990,"F-11",158
1990,"G-11",158
1990,"H-11",159
1990,"I-11",159
1990,"J-11",159
1990,"K-11",159
1990,"L-09",160
1990,"K-09",160
1990,"J-09",160
1990,"I-09",160
1990,"H-09",160
1990,"G-09",161
1990,"F-09",161
1990,"E-09",161
1990,"D-09",161
1990,"C-09",161
1990,"B-07",168
1990,"C-07",168
1990,"D-07",168
1990,"E-07",168
1990,"I-07",169
1990,"J-07",169
1990,"K-07",169
1990,"L-07",169
1990,"M-07",169
1990,"N-07",170
1990,"N-06",170
1990,"M-05",170
1990,"K-05",171
1990,"J-05",171
1990,"I-05",171
1990,"H-05",171
